0	0
0.166667	0
0.333333	0
0.5	0
0.666667	0
0.833333	0
1	0
1.16667	0
1.33333	0
1.5	0
1.66667	0
1.83333	0
2	0
2.16667	0
2.33333	0
2.5	0
2.66667	0
2.83333	0
3	0
3.16667	0
3.33333	0
3.5	0
3.66667	0
3.83333	0
4	0
4.16667	0
4.33333	0
4.5	0
4.66667	0
4.83333	0
5	0
5.16667	0
5.33333	0
5.5	0
5.66667	0
5.83333	0
6	0
6.16667	0
6.33333	0
6.5	0
6.66667	0
6.83333	0
7	0
7.16667	0
7.33333	0
7.5	0
7.66667	0
7.83333	0
8	0
8.16667	0
8.33333	0
8.5	0
8.66667	0
8.83333	0
9	0
9.16667	0
9.33333	0
9.5	0
9.66667	0
9.83333	0
10	0
10.1667	0
10.3333	0
10.5	0
10.6667	0
10.8333	0
11	0
11.1667	0
11.3333	0
11.5	0
11.6667	0
11.8333	0
12	0
12.1667	0
12.3333	0
12.5	0
12.6667	0
12.8333	0
13	0
13.1667	0
13.3333	0
13.5	0
13.6667	0
13.8333	0
14	0
14.1667	0
14.3333	0
14.5	0
14.6667	0
14.8333	0
15	0
15.1667	0
15.3333	0
15.5	0
15.6667	0
15.8333	0
16	0
16.1667	0
16.3333	0
16.5	0
16.6667	0
16.8333	0
17	0
17.1667	0
17.3333	0
17.5	0
17.6667	0
17.8333	1.18321E-38
18	2.00556E-38
18.1667	3.39939E-38
18.3333	5.76183E-38
18.5	9.76595E-38
18.6667	1.65525E-37
18.8333	2.80548E-37
19	4.75496E-37
19.1667	8.05902E-37
19.3333	1.36589E-36
19.5	2.31496E-36
19.6667	3.92348E-36
19.8333	6.64961E-36
20	1.12699E-35
20.1667	1.91004E-35
20.3333	3.23718E-35
20.5	5.48642E-35
20.6667	9.2985E-35
20.8333	1.57593E-34
21	2.67094E-34
21.1667	4.52682E-34
21.3333	7.67228E-34
21.5	1.30035E-33
21.6667	2.20393E-33
21.8333	3.73543E-33
22	6.33122E-33
22.1667	1.0731E-32
22.3333	1.81886E-32
22.5	3.08293E-32
22.6667	5.22558E-32
22.8333	8.85755E-32
23	1.50141E-31
23.1667	2.54504E-31
23.3333	4.31419E-31
23.5	7.31329E-31
23.6667	1.23976E-30
